system:index,date,date_millis,precip,.geo
20130924,20130924,1379980800000,0.0,
20130925,20130925,1380067200000,0.0,
20130926,20130926,1380153600000,0.0,
20130927,20130927,1380240000000,0.0,
20130928,20130928,1380326400000,0.7986089587211609,
20130929,20130929,1380412800000,0.5775797963142395,
20130930,20130930,1380499200000,0.28095361590385437,
20131001,20131001,1380585600000,7.518438339233398,
20131002,20131002,1380672000000,1.394566535949707,
20131003,20131003,1380758400000,1.7892669439315796,
20131004,20131004,1380844800000,2.214827299118042,
20131005,20131005,1380931200000,14.078672409057617,
20131006,20131006,1381017600000,13.565468788146973,
20131007,20131007,1381104000000,19.54059600830078,
20131008,20131008,1381190400000,4.943474292755127,
20131009,20131009,1381276800000,1.5769497156143188,
20131010,20131010,1381363200000,1.3840742111206055,
20131011,20131011,1381449600000,7.6178083419799805,
20131012,20131012,1381536000000,2.876467227935791,
20131013,20131013,1381622400000,0.8106939792633057,
20131014,20131014,1381708800000,0.605165958404541,
20131015,20131015,1381795200000,5.085430145263672,
20131016,20131016,1381881600000,11.877732276916504,
20131017,20131017,1381968000000,12.544002532958984,
20131018,20131018,1382054400000,11.862610816955566,
20131019,20131019,1382140800000,8.905599594116211,
20131020,20131020,1382227200000,12.53258228302002,
20131021,20131021,1382313600000,1.2797670364379883,
20131022,20131022,1382400000000,7.8322858810424805,
20131023,20131023,1382486400000,4.438912391662598,
20131024,20131024,1382572800000,2.7539525032043457,
20131025,20131025,1382659200000,9.27468490600586,
20131026,20131026,1382745600000,0.0,
20131027,20131027,1382832000000,6.566405296325684,
20131028,20131028,1382918400000,22.67690658569336,
20131029,20131029,1383004800000,0.48820629715919495,
20131030,20131030,1383091200000,17.996049880981445,
20131031,20131031,1383177600000,0.40889590978622437,
20131101,20131101,1383264000000,0.8770400285720825,
20131102,20131102,1383350400000,6.903958797454834,
20131103,20131103,1383436800000,17.091691970825195,
20131104,20131104,1383523200000,2.0221786499023438,
20131105,20131105,1383609600000,12.461618423461914,
20131106,20131106,1383696000000,0.8203466534614563,
20131107,20131107,1383782400000,5.221598148345947,
20131108,20131108,1383868800000,10.555559158325195,
20131109,20131109,1383955200000,1.4152858257293701,
20131110,20131110,1384041600000,0.8203466534614563,
20131111,20131111,1384128000000,9.113636016845703,
20131112,20131112,1384214400000,32.67417907714844,
20131113,20131113,1384300800000,3.264993190765381,
20131114,20131114,1384387200000,14.69656753540039,
20131115,20131115,1384473600000,22.805091857910156,
20131116,20131116,1384560000000,1.9145976305007935,
20131117,20131117,1384646400000,0.6007450819015503,
20131118,20131118,1384732800000,4.838064670562744,
20131119,20131119,1384819200000,12.347206115722656,
20131120,20131120,1384905600000,9.830157279968262,
20131121,20131121,1384992000000,6.545355319976807,
20131122,20131122,1385078400000,9.086654663085938,
20131123,20131123,1385164800000,25.64966583251953,
20131124,20131124,1385251200000,5.846933841705322,
20131125,20131125,1385337600000,16.86833381652832,
20131126,20131126,1385424000000,2.2236790657043457,
20131127,20131127,1385510400000,9.794637680053711,
20131128,20131128,1385596800000,3.4033117294311523,
20131129,20131129,1385683200000,2.69942569732666,
20131130,20131130,1385769600000,4.6891584396362305,
20131201,20131201,1385856000000,3.1185646057128906,
20131202,20131202,1385942400000,20.608823776245117,
20131203,20131203,1386028800000,25.896074295043945,
20131204,20131204,1386115200000,1.0581141710281372,
20131205,20131205,1386201600000,0.0,
20131206,20131206,1386288000000,22.49895477294922,
20131207,20131207,1386374400000,8.792607307434082,
20131208,20131208,1386460800000,15.845815658569336,
20131209,20131209,1386547200000,10.637251853942871,
20131210,20131210,1386633600000,20.087238311767578,
20131211,20131211,1386720000000,12.31655502319336,
20131212,20131212,1386806400000,22.19815444946289,
20131213,20131213,1386892800000,18.868762969970703,
20131214,20131214,1386979200000,4.609287738800049,
20131215,20131215,1387065600000,6.570135116577148,
20131216,20131216,1387152000000,9.43537712097168,
20131217,20131217,1387238400000,11.705991744995117,
20131218,20131218,1387324800000,27.740718841552734,
20131219,20131219,1387411200000,14.92448902130127,
20131220,20131220,1387497600000,9.40483283996582,
20131221,20131221,1387584000000,20.871112823486328,
20131222,20131222,1387670400000,6.040248870849609,
20131223,20131223,1387756800000,16.166536331176758,
20131224,20131224,1387843200000,2.9379520416259766,
20131225,20131225,1387929600000,5.126558303833008,
20131226,20131226,1388016000000,4.864934921264648,
20131227,20131227,1388102400000,22.08759307861328,
20131228,20131228,1388188800000,14.59746265411377,
20131229,20131229,1388275200000,3.3655800819396973,
20131230,20131230,1388361600000,1.9844205379486084,
20131231,20131231,1388448000000,14.2139892578125,
20140101,20140101,1388534400000,11.179378509521484,
20140102,20140102,1388620800000,7.597343444824219,
20140103,20140103,1388707200000,0.0,
20140104,20140104,1388793600000,2.9441275596618652,
20140105,20140105,1388880000000,1.6317311525344849,
20140106,20140106,1388966400000,8.703962326049805,
20140107,20140107,1389052800000,5.250348091125488,
20140108,20140108,1389139200000,5.698102951049805,
20140109,20140109,1389225600000,4.979409217834473,
20140110,20140110,1389312000000,4.657406806945801,
20140111,20140111,1389398400000,2.9631807804107666,
20140112,20140112,1389484800000,23.723356246948242,
20140113,20140113,1389571200000,6.634766578674316,
20140114,20140114,1389657600000,14.623085021972656,
20140115,20140115,1389744000000,9.942051887512207,
20140116,20140116,1389830400000,1.1192498207092285,
20140117,20140117,1389916800000,4.390659332275391,
20140118,20140118,1390003200000,5.102493762969971,
20140119,20140119,1390089600000,11.370674133300781,
20140120,20140120,1390176000000,28.129640579223633,
20140121,20140121,1390262400000,10.725908279418945,
20140122,20140122,1390348800000,30.266286849975586,
20140123,20140123,1390435200000,0.7179312109947205,
20140124,20140124,1390521600000,44.71484375,
20140125,20140125,1390608000000,1.0948069095611572,
20140126,20140126,1390694400000,11.204147338867188,
20140127,20140127,1390780800000,19.50570297241211,
20140128,20140128,1390867200000,2.052048683166504,
20140129,20140129,1390953600000,3.7051191329956055,
20140130,20140130,1391040000000,2.794367790222168,
20140131,20140131,1391126400000,17.768033981323242,
20140201,20140201,1391212800000,8.26816463470459,
20140202,20140202,1391299200000,7.363931655883789,
20140203,20140203,1391385600000,8.192205429077148,
20140204,20140204,1391472000000,29.845932006835938,
20140205,20140205,1391558400000,0.9857423901557922,
20140206,20140206,1391644800000,15.965764045715332,
20140207,20140207,1391731200000,14.257884979248047,
20140208,20140208,1391817600000,7.080209732055664,
20140209,20140209,1391904000000,2.7404470443725586,
20140210,20140210,1391990400000,2.6509602069854736,
20140211,20140211,1392076800000,12.162921905517578,
20140212,20140212,1392163200000,7.5633697509765625,
20140213,20140213,1392249600000,5.906129360198975,
20140214,20140214,1392336000000,0.5043171644210815,
20140215,20140215,1392422400000,13.343940734863281,
20140216,20140216,1392508800000,10.989535331726074,
20140217,20140217,1392595200000,41.152835845947266,
20140218,20140218,1392681600000,16.94318389892578,
20140219,20140219,1392768000000,42.486114501953125,
20140220,20140220,1392854400000,2.709230661392212,
20140221,20140221,1392940800000,16.619918823242188,
20140222,20140222,1393027200000,8.500900268554688,
20140223,20140223,1393113600000,1.314901351928711,
20140224,20140224,1393200000000,20.32911491394043,
20140225,20140225,1393286400000,1.9329845905303955,
20140226,20140226,1393372800000,0.0,
20140227,20140227,1393459200000,6.4524149894714355,
20140228,20140228,1393545600000,2.776519298553467,
20140301,20140301,1393632000000,3.4770004749298096,
20140302,20140302,1393718400000,19.518522262573242,
20140303,20140303,1393804800000,39.56085968017578,
20140304,20140304,1393891200000,17.44257354736328,
20140305,20140305,1393977600000,19.78142738342285,
20140306,20140306,1394064000000,12.616438865661621,
20140307,20140307,1394150400000,22.0454044342041,
20140308,20140308,1394236800000,10.746152877807617,
20140309,20140309,1394323200000,2.599097490310669,
20140310,20140310,1394409600000,8.601981163024902,
20140311,20140311,1394496000000,3.695643424987793,
20140312,20140312,1394582400000,11.372133255004883,
20140313,20140313,1394668800000,9.022627830505371,
20140314,20140314,1394755200000,0.7051841020584106,
20140315,20140315,1394841600000,14.181554794311523,
20140316,20140316,1394928000000,2.6726441383361816,
20140317,20140317,1395014400000,15.018524169921875,
20140318,20140318,1395100800000,0.9807349443435669,
20140319,20140319,1395187200000,0.3817112445831299,
20140320,20140320,1395273600000,5.493047714233398,
20140321,20140321,1395360000000,18.941463470458984,
20140322,20140322,1395446400000,15.866475105285645,
20140323,20140323,1395532800000,13.599836349487305,
20140324,20140324,1395619200000,26.290817260742188,
20140325,20140325,1395705600000,0.34477144479751587,
20140326,20140326,1395792000000,10.051285743713379,
20140327,20140327,1395878400000,21.436729431152344,
20140328,20140328,1395964800000,7.291783332824707,
20140329,20140329,1396051200000,13.427450180053711,
20140330,20140330,1396137600000,0.7191612720489502,
20140331,20140331,1396224000000,26.300804138183594,
20140401,20140401,1396310400000,1.0956344604492188,
20140402,20140402,1396396800000,5.627788066864014,
20140403,20140403,1396483200000,6.7668328285217285,
20140404,20140404,1396569600000,0.0,
20140405,20140405,1396656000000,2.4473626613616943,
20140406,20140406,1396742400000,17.201160430908203,
20140407,20140407,1396828800000,0.6167551279067993,
20140408,20140408,1396915200000,0.0,
20140409,20140409,1397001600000,5.638162612915039,
20140410,20140410,1397088000000,10.854507446289062,
20140411,20140411,1397174400000,12.777122497558594,
20140412,20140412,1397260800000,5.366506576538086,
20140413,20140413,1397347200000,0.9716826677322388,
20140414,20140414,1397433600000,13.924358367919922,
20140415,20140415,1397520000000,15.357172966003418,
20140416,20140416,1397606400000,0.7314239740371704,
20140417,20140417,1397692800000,0.0,
20140418,20140418,1397779200000,5.530046463012695,
20140419,20140419,1397865600000,4.889265060424805,
20140420,20140420,1397952000000,0.6538859605789185,
20140421,20140421,1398038400000,14.548213005065918,
20140422,20140422,1398124800000,1.3651065826416016,
20140423,20140423,1398211200000,17.72454261779785,
20140424,20140424,1398297600000,0.0,
20140425,20140425,1398384000000,0.43328481912612915,
20140426,20140426,1398470400000,1.9673134088516235,
20140427,20140427,1398556800000,6.073631286621094,
20140428,20140428,1398643200000,0.28312307596206665,
20140429,20140429,1398729600000,0.5211976766586304,
20140430,20140430,1398816000000,0.0,
20140501,20140501,1398902400000,0.0,
20140502,20140502,1398988800000,1.4563158750534058,
20140503,20140503,1399075200000,0.0,
20140504,20140504,1399161600000,0.0,
20140505,20140505,1399248000000,0.0,
20140506,20140506,1399334400000,0.0,
20140507,20140507,1399420800000,0.0,
20140508,20140508,1399507200000,0.0,
20140509,20140509,1399593600000,0.0,
20140510,20140510,1399680000000,0.0,
20140511,20140511,1399766400000,0.0,
20140512,20140512,1399852800000,1.2190706729888916,
20140513,20140513,1399939200000,2.2185404300689697,
20140514,20140514,1400025600000,0.0,
20140515,20140515,1400112000000,0.0,
20140516,20140516,1400198400000,0.0,
20140517,20140517,1400284800000,0.0,
20140518,20140518,1400371200000,0.0,
20140519,20140519,1400457600000,0.0,
20140520,20140520,1400544000000,0.0,
20140521,20140521,1400630400000,3.9476609230041504,
20140522,20140522,1400716800000,0.0,
20140523,20140523,1400803200000,0.0,
20140524,20140524,1400889600000,0.0,
20140525,20140525,1400976000000,0.0,
20140526,20140526,1401062400000,0.7147212624549866,
20140527,20140527,1401148800000,0.0,
20140528,20140528,1401235200000,0.0,
20140529,20140529,1401321600000,0.0,
20140530,20140530,1401408000000,0.0,
20140531,20140531,1401494400000,0.0,
20140601,20140601,1401580800000,0.0,
20140602,20140602,1401667200000,0.0,
20140603,20140603,1401753600000,0.0,
20140604,20140604,1401840000000,0.0,
20140605,20140605,1401926400000,0.0,
20140606,20140606,1402012800000,0.0,
20140607,20140607,1402099200000,0.0,
20140608,20140608,1402185600000,0.0,
20140609,20140609,1402272000000,0.0,
20140610,20140610,1402358400000,0.0,
20140611,20140611,1402444800000,0.0,
20140612,20140612,1402531200000,0.0,
20140613,20140613,1402617600000,0.0,
20140614,20140614,1402704000000,0.0,
20140615,20140615,1402790400000,0.0,
20140616,20140616,1402876800000,0.0,
20140617,20140617,1402963200000,0.17798471450805664,
20140618,20140618,1403049600000,0.4705122113227844,
20140619,20140619,1403136000000,0.4204035997390747,
20140620,20140620,1403222400000,0.25395381450653076,
20140621,20140621,1403308800000,0.0,
20140622,20140622,1403395200000,0.0,
20140623,20140623,1403481600000,0.28254297375679016,
20140624,20140624,1403568000000,0.0,
20140625,20140625,1403654400000,0.0,
20140626,20140626,1403740800000,0.0,
20140627,20140627,1403827200000,0.0,
20140628,20140628,1403913600000,0.0,
20140629,20140629,1404000000000,0.0,
20140630,20140630,1404086400000,0.0,
20140701,20140701,1404172800000,0.0,
20140702,20140702,1404259200000,0.0,
20140703,20140703,1404345600000,0.0,
20140704,20140704,1404432000000,0.0,
20140705,20140705,1404518400000,0.0,
20140706,20140706,1404604800000,0.0,
20140707,20140707,1404691200000,0.0,
20140708,20140708,1404777600000,0.0,
20140709,20140709,1404864000000,0.0,
20140710,20140710,1404950400000,0.0,
20140711,20140711,1405036800000,0.0,
20140712,20140712,1405123200000,0.0,
20140713,20140713,1405209600000,0.0,
20140714,20140714,1405296000000,0.0,
20140715,20140715,1405382400000,0.0,
20140716,20140716,1405468800000,0.0,
20140717,20140717,1405555200000,0.27791622281074524,
20140718,20140718,1405641600000,0.0,
20140719,20140719,1405728000000,0.0,
20140720,20140720,1405814400000,0.0,
20140721,20140721,1405900800000,0.0,
20140722,20140722,1405987200000,0.0,
20140723,20140723,1406073600000,0.0,
20140724,20140724,1406160000000,0.0,
20140725,20140725,1406246400000,0.0,
20140726,20140726,1406332800000,0.0,
20140727,20140727,1406419200000,0.0,
20140728,20140728,1406505600000,1.2352272272109985,
20140729,20140729,1406592000000,0.2117646336555481,
20140730,20140730,1406678400000,0.0,
