system:index,Count,DOY,Year,.geo
9_21,62,57.25303067,2013,
9_22,26,62.38910442,2013,
9_23,21,67.18830274,2013,
9_24,12,72.95834744,2013,
9_25,6,77.37829819,2013,
9_26,6,82.48523564,2013,
9_27,3,88.19524313,2013,
9_28,2,91.30723688,2013,
9_29,1,96.17487096,2013,
10_0,1,-42.09475151,2014,
10_1,0,-37.5,2014,
10_2,0,-32.5,2014,
10_3,1,-27.35635232,2014,
10_4,0,-22.5,2014,
10_5,4,-17.61711513,2014,
10_6,11,-11.88675142,2014,
10_7,49,-7.101821366,2014,
10_8,138,-2.140610538,2014,
10_9,335,2.927869712,2014,
10_10,793.3882353,7.898670152,2014,
10_11,1429.172549,12.68689156,2014,
10_12,1590.341176,17.44931145,2014,
10_13,1052,22.17496999,2014,
10_14,634,27.19975096,2014,
10_15,405,32.27214064,2014,
10_16,241,37.29166959,2014,
10_17,157,42.02263364,2014,
10_18,93,47.21545975,2014,
10_19,49,52.43055932,2014,
10_20,39,57.06905396,2014,
10_21,17,62.22163603,2014,
10_22,16,68.07734401,2014,
10_23,9,73.02315948,2014,
10_24,2,76.73241203,2014,
10_25,2,84.2479377,2014,
10_26,0,87.5,2014,
10_27,0,92.5,2014,
10_28,1,95.64179273,2014,
