system:index,Count,DOY,Year,.geo
5_18,35,106.4343388,2008,
5_19,34,109.6834936,2008,
5_20,19,112.6605028,2008,
5_21,33,115.4417796,2008,
5_22,21,118.3922006,2008,
5_23,11,121.3092158,2008,
5_24,3,124.0641507,2008,
5_25,6,127.0298387,2008,
5_26,3,130.7349035,2008,
5_27,2,133.5094648,2008,
6_0,1,50.86719748,2009,
6_1,8,52.78493922,2009,
6_2,9,56.19690287,2009,
6_3,6,58.79410894,2009,
6_4,14,61.29483326,2009,
6_5,14,64.23411044,2009,
6_6,15,67.74457513,2009,
6_7,10,70.01227283,2009,
6_8,22,73.56252599,2009,
6_9,27,76.6024833,2009,
6_10,33,79.51076624,2009,
6_11,73,82.49423839,2009,
6_12,69,85.71042645,2009,
6_13,49,88.45906188,2009,
6_14,53,91.37414364,2009,
6_15,46,94.49897952,2009,
6_16,31,97.46044392,2009,
6_17,28,100.4394226,2009,
6_18,27,103.3747465,2009,
6_19,22,106.6341441,2009,
6_20,26,109.4328378,2009,
6_21,24,112.3509466,2009,
6_22,14,115.1447155,2009,
6_23,9,118.3355055,2009,
6_24,7,121.2894441,2009,
6_25,6,123.7691735,2009,
6_26,2,126.744751,2009,
6_27,2,130.0928618,2009,
6_28,1,133.127648,2009,
6_29,1,137.0471982,2009,
6_30,1,140.7145269,2009,
7_0,2,52.10444872,2010,
7_1,10,55.95070847,2010,
7_2,10,58.7809669,2010,
7_3,11,61.53365986,2010,
7_4,18,64.72360156,2010,
7_5,23,67.33107656,2010,
7_6,51,70.66447667,2010,
7_7,55,73.4834569,2010,
7_8,85,76.63714424,2010,
7_9,83,79.34254982,2010,
7_10,65,82.5294316,2010,
7_11,62,85.39415032,2010,
7_12,42,88.62940636,2010,
7_13,20,91.34182436,2010,
7_14,26,94.44986239,2010,
7_15,28,97.36006296,2010,
7_16,17,100.3249587,2010,
7_17,14,102.9818904,2010,
7_18,7,106.1461672,2010,
7_19,9,109.3934871,2010,
7_20,2,112.2071009,2010,
7_21,4,115.1446853,2010,
7_22,3,118.550945,2010,
7_23,2,120.5375828,2010,
7_24,3,123.6635651,2010,
7_25,2,128.0941554,2010,
7_26,1,129.9282747,2010,
7_27,1,133.3966283,2010,
8_0,1,54.16241167,2011,
8_1,1,59.99907653,2011,
8_2,5,61.1283236,2011,
8_3,2,64.75317267,2011,
8_4,5,67.74529119,2011,
8_5,0,70.5,2011,
8_6,8,73.76058992,2011,
8_7,10,77.11935701,2011,
8_8,10,79.84650569,2011,
8_9,15,82.41740201,2011,
8_10,24,86.01892788,2011,
8_11,49,88.55435031,2011,
8_12,62,91.09694068,2011,
8_13,98,94.41530447,2011,
8_14,63,97.5786578,2011,
8_15,76,100.477748,2011,
8_16,66,103.5280779,2011,
8_17,65,106.3847474,2011,
8_18,45,109.2836108,2011,
8_19,34,112.2020255,2011,
8_20,15,115.4380916,2011,
8_21,10,118.4532885,2011,
8_22,11,121.6725067,2011,
8_23,2,124.6822188,2011,
8_24,3,128.4434467,2011,
8_25,2,130.2438105,2011,
9_0,1,50.93835848,2012,
9_1,1,52.44389855,2012,
9_2,1,56.8057584,2012,
9_3,3,58.87357119,2012,
9_4,3,61.93758198,2012,
9_5,5,63.93828358,2012,
9_6,4,67.67878109,2012,
9_7,9,70.88449293,2012,
9_8,26,73.50380269,2012,
9_9,47,76.73820829,2012,
9_10,53,79.46112685,2012,
9_11,104,82.36933849,2012,
9_12,105,85.54755047,2012,
9_13,98,88.33400489,2012,
9_14,81,91.29142549,2012,
9_15,53,94.20602216,2012,
9_16,36,97.14315159,2012,
9_17,11,100.2291709,2012,
9_18,23,103.5007382,2012,
9_19,11,106.8331127,2012,
9_20,3,108.7211078,2012,
9_21,5,111.468066,2012,
9_22,5,115.5304246,2012,
9_23,0,118.5,2012,
9_24,1,121.2481496,2012,
9_25,1,124.318653,2012,
9_26,0,127.5,2012,
9_27,0,130.5,2012,
9_28,1,134.3199559,2012,
10_0,2,50.25590884,2013,
10_1,5,52.00675852,2013,
10_2,3,56.21095231,2013,
10_3,3,58.16306705,2013,
10_4,5,61.80440624,2013,
10_5,9,64.80276683,2013,
10_6,25,67.63078257,2013,
10_7,35,70.53033685,2013,
10_8,71,73.53791839,2013,
10_9,110,76.63213729,2013,
10_10,122,79.47112216,2013,
10_11,86,82.24226018,2013,
10_12,83,85.40454255,2013,
10_13,38,88.19163486,2013,
10_14,33,91.30741317,2013,
10_15,24,94.68934755,2013,
10_16,11,97.10551026,2013,
10_17,7,99.93188456,2013,
10_18,0,103.5,2013,
10_19,2,106.4602624,2013,
10_20,1,108.90577,2013,
11_0,1,50.25998865,2014,
11_1,0,52.5,2014,
11_2,1,55.5885516,2014,
11_3,2,59.57175301,2014,
11_4,3,61.08695252,2014,
11_5,1,63.58056164,2014,
11_6,3,67.7006163,2014,
11_7,5,70.97966782,2014,
11_8,13,74.09143227,2014,
11_9,21,76.60157605,2014,
11_10,60,79.60567819,2014,
11_11,97,82.41500424,2014,
11_12,110,85.51537802,2014,
11_13,142,88.55598974,2014,
11_14,109,91.4018741,2014,
11_15,61,94.25319658,2014,
11_16,32,97.34367816,2014,
11_17,17,100.0060936,2014,
11_18,4,102.8718218,2014,
11_19,3,106.600578,2014,
12_0,1,50.09072835,2015,
12_1,2,52.32865155,2015,
12_2,0,55.5,2015,
12_3,5,58.79805344,2015,
12_4,3,61.47802839,2015,
12_5,10,64.36300967,2015,
12_6,13,67.85576546,2015,
12_7,26,70.69252305,2015,
12_8,29,73.41942628,2015,
12_9,36,76.41632185,2015,
12_10,35,79.24015033,2015,
12_11,39,82.59478715,2015,
12_12,42,85.55951962,2015,
12_13,76,88.53591632,2015,
12_14,73,91.71442119,2015,
12_15,78,94.28555154,2015,
12_16,51,97.28006533,2015,
12_17,47,100.1656408,2015,
12_18,51,103.2632511,2015,
12_19,29,106.1677204,2015,
12_20,15,109.2546206,2015,
12_21,7,112.2898154,2015,
12_22,5,115.0250042,2015,
12_23,0,118.5,2015,
12_24,3,121.3132506,2015,
12_25,0,124.5,2015,
12_26,0,127.5,2015,
12_27,1,130.7326926,2015,
13_0,2,52.09973491,2016,
13_1,2,56.05312385,2016,
13_2,1,57.03812073,2016,
13_3,2,61.02784737,2016,
13_4,3,64.8680593,2016,
13_5,4,68.02266317,2016,
13_6,4,70.17622212,2016,
13_7,10,73.72955816,2016,
13_8,18,76.59930633,2016,
13_9,20,79.5418177,2016,
13_10,24,82.53567193,2016,
13_11,32,85.67383722,2016,
13_12,43,88.63355157,2016,
13_13,27,91.57571801,2016,
13_14,27,94.77285028,2016,
13_15,37,97.58881338,2016,
13_16,43,100.4695359,2016,
13_17,65,103.5838378,2016,
13_18,66,106.542103,2016,
13_19,67,109.6213532,2016,
13_20,33,112.5139414,2016,
13_21,27,115.0541689,2016,
13_22,17,118.2715269,2016,
13_23,9,121.6585542,2016,
13_24,2,124.2222069,2016,
13_25,0,127.5,2016,
13_26,5,130.7971301,2016,
13_27,2,134.1638582,2016,
13_28,1,136.2530698,2016,
13_29,5,139.1687936,2016,
13_30,1,142.3573388,2016,
14_0,2,50.48725648,2017,
14_1,3,53.25046707,2017,
14_2,10,55.67627684,2017,
14_3,15,58.48522087,2017,
14_4,14,61.579139,2017,
14_5,32,64.50819044,2017,
14_6,54,67.63781486,2017,
14_7,95,70.60145394,2017,
14_8,99,73.54431655,2017,
14_9,98,76.48844215,2017,
14_10,63,79.44270149,2017,
14_11,44,82.49414389,2017,
14_12,34,85.49591248,2017,
14_13,26,88.54933495,2017,
14_14,11,91.27962447,2017,
14_15,11,94.25164551,2017,
14_16,3,97.78635269,2017,
14_17,4,100.105003,2017,
14_18,4,103.7302475,2017,
14_19,0,106.5,2017,
14_20,1,110.6438824,2017,
14_21,0,112.5,2017,
14_22,1,116.696619,2017,
14_23,0,118.5,2017,
14_24,0,121.5,2017,
14_25,0,124.5,2017,
14_26,0,127.5,2017,
14_27,1,129.2130975,2017,
14_28,1,134.5037084,2017,
