system:index,Count,DOY,Year,.geo
7_4,61,177.7006315,2010,
7_5,62,182.4716567,2010,
7_6,73,187.5214795,2010,
7_7,88,192.5219171,2010,
7_8,79,197.4965168,2010,
7_9,65,202.2353868,2010,
7_10,47,207.2618289,2010,
7_11,46,212.0710779,2010,
7_12,24,216.5735377,2010,
7_13,8,221.3728064,2010,
7_14,7,228.3070784,2010,
7_15,3,231.9265077,2010,
7_16,0,237.5,2010,
7_17,1,240.6352985,2010,
7_18,0,247.5,2010,
8_0,1,177.6644181,2011,
8_1,10,182.3809335,2011,
8_2,52,187.8366841,2011,
8_3,94,192.57952,2011,
8_4,140,197.6315025,2011,
8_5,96,202.4543886,2011,
8_6,71,206.906554,2011,
8_7,57,212.4456062,2011,
8_8,32,217.4346167,2011,
8_9,23,222.5578804,2011,
8_10,13,227.027121,2011,
8_11,13,231.6212007,2011,
8_12,5,237.4589337,2011,
8_13,3,241.8193775,2011,
8_14,0,247.5,2011,
9_0,1,152.4438985,2012,
9_1,0,157.5,2012,
9_2,1,164.8650134,2012,
9_3,0,167.5,2012,
9_4,4,174.0156741,2012,
9_5,11,178.8795569,2012,
9_6,65,183.0226223,2012,
9_7,169,187.671005,2012,
9_8,175,192.3214615,2012,
9_9,98,197.0693448,2012,
9_10,55,202.1947099,2012,
9_11,25,207.4529313,2012,
9_12,9,212.4382327,2012,
9_13,7,217.581863,2012,
9_14,2,221.1559827,2012,
9_15,1,225.5293729,2012,
9_16,1,230.7754027,2012,
9_17,0,237.5,2012,
9_18,0,242.5,2012,
9_19,0,247.5,2012,
10_3,0,152.5,2013,
10_4,0,157.5,2013,
10_5,5,163.2332512,2013,
10_6,8,168.302315,2013,
10_7,39,172.9184065,2013,
10_8,103,177.7644912,2013,
10_9,109,182.7474059,2013,
10_10,136,187.3027706,2013,
10_11,117,192.1934626,2013,
10_12,55,196.9030059,2013,
10_13,17,202.1328987,2013,
10_14,12,207.3406501,2013,
10_15,7,212.2765427,2013,
10_16,8,217.2291155,2013,
10_17,3,222.5904764,2013,
10_18,4,225.9380327,2013,
10_19,2,230.7852897,2013,
10_20,1,237.476088,2013,
10_21,1,243.7138701,2013,
10_22,0,247.5,2013,
11_1,1,150.4167475,2014,
11_2,2,155.6682538,2014,
11_3,1,163.638235,2014,
11_4,1,166.5540197,2014,
11_5,8,173.0106656,2014,
11_6,23,178.3891136,2014,
11_7,90,183.2030321,2014,
11_8,170,187.7192815,2014,
11_9,174,192.4240994,2014,
11_10,84,197.2862753,2014,
11_11,43,202.1056886,2014,
11_12,18,207.4796569,2014,
11_13,5,211.5648853,2014,
11_14,3,218.2618269,2014,
11_15,3,222.3232606,2014,
11_16,1,227.2968695,2014,
11_17,3,233.5509313,2014,
11_18,0,237.5,2014,
11_19,0,242.5,2014,
11_20,1,248.0885516,2014,
12_0,4,161.9153349,2015,
12_1,9,168.3042702,2015,
12_2,13,172.4094834,2015,
12_3,35,178.0003102,2015,
12_4,38,182.3196532,2015,
12_5,66,187.8527345,2015,
12_6,122,192.7532951,2015,
12_7,165,197.6248324,2015,
12_8,108,202.2299925,2015,
12_9,27,207.3908297,2015,
12_10,12,212.8615922,2015,
12_11,14,217.7215815,2015,
12_12,5,223.201897,2015,
12_13,3,226.9404054,2015,
12_14,1,232.7236166,2015,
12_15,2,236.049029,2015,
12_16,2,243.5343464,2015,
12_17,1,248.832351,2015,
13_3,0,152.5,2016,
13_4,0,157.5,2016,
13_5,0,162.5,2016,
13_6,1,166.6863294,2016,
13_7,0,172.5,2016,
13_8,2,177.0278495,2016,
13_9,11,182.6344193,2016,
13_10,23,188.0750605,2016,
13_11,68,192.9133318,2016,
13_12,132,197.7028418,2016,
13_13,124,202.3771841,2016,
13_14,104,207.0959689,2016,
13_15,49,211.9044978,2016,
13_16,15,216.7493535,2016,
13_17,7,221.7974885,2016,
13_18,6,226.064864,2016,
13_19,5,232.9291184,2016,
13_20,3,237.6349599,2016,
13_21,2,240.5351637,2016,
13_22,5,248.2056161,2016,
14_3,3,151.7053773,2017,
14_4,2,159.198408,2017,
14_5,16,163.3191294,2017,
14_6,46,167.8954427,2017,
14_7,83,172.6009798,2017,
14_8,107,177.2426385,2017,
14_9,68,182.2552461,2017,
14_10,45,187.6169696,2017,
14_11,59,192.5811598,2017,
14_12,47,197.3177458,2017,
14_13,42,201.9805485,2017,
14_14,25,207.6382724,2017,
14_15,14,212.372542,2017,
14_16,15,217.108037,2017,
14_17,11,222.7449983,2017,
14_18,7,227.0083489,2017,
14_19,1,230.5218346,2017,
14_20,4,236.2216503,2017,
14_21,2,242.0298592,2017,
14_22,3,247.3999334,2017,
