system:index,Count,DOY,Year,.geo
9_10,29,73.14238403,2012,
9_11,77,77.81715645,2012,
9_12,135,82.52688789,2012,
9_13,162,87.34771378,2012,
9_14,115,92.16373161,2012,
9_15,46,96.88789239,2012,
9_16,25,102.7713738,2012,
9_17,12,107.4710113,2012,
9_18,4,112.0570158,2012,
9_19,2,116.3348972,2012,
9_20,0,122.5,2012,
9_21,0,127.5,2012,
9_22,0,132.5,2012,
9_23,0,137.5,2012,
9_24,0,142.5,2012,
9_25,0,147.5,2012,
10_7,6,51.69235009,2013,
10_8,2,57.33407053,2013,
10_9,10,63.06905349,2013,
10_10,34,67.74491111,2013,
10_11,87,72.87145067,2013,
10_12,182,77.66562765,2013,
10_13,140,82.34141858,2013,
10_14,87,86.85413762,2013,
10_15,48,92.15255181,2013,
10_16,22,96.73094088,2013,
10_17,1,100.4867752,2013,
10_18,2,106.4602624,2013,
10_19,0,112.5,2013,
10_20,0,117.5,2013,
10_21,0,122.5,2013,
10_22,0,127.5,2013,
10_23,0,132.5,2013,
10_24,0,137.5,2013,
10_25,0,142.5,2013,
10_26,0,147.5,2013,
11_3,0,52.5,2014,
11_4,2,57.41356701,2014,
11_5,2,60.87470165,2014,
11_6,2,68.31439767,2014,
11_7,17,73.43806638,2014,
11_8,52,78.22838977,2014,
11_9,145,82.63452981,2014,
11_10,204,87.71309846,2014,
11_11,141,92.17164657,2014,
11_12,52,97.22734102,2014,
11_13,8,101.6711615,2014,
11_14,3,106.600578,2014,
12_17,2,50.94657543,2015,
12_18,4,58.86520543,2015,
12_19,9,62.90131638,2015,
12_20,22,67.94366341,2015,
12_21,43,72.59585426,2015,
12_22,55,77.33285737,2015,
12_23,61,82.79260456,2015,
12_24,97,87.91270215,2015,
12_25,127,92.71352251,2015,
12_26,89,97.53142562,2015,
12_27,67,102.5593329,2015,
12_28,39,107.0528396,2015,
12_29,8,112.2728149,2015,
12_30,2,115.8932762,2015,
12_31,1,121.146633,2015,
13_14,4,52.34213092,2016,
13_15,5,57.46477973,2016,
13_16,4,62.71629174,2016,
13_17,8,67.87314299,2016,
13_18,14,72.78392324,2016,
13_19,31,77.78922121,2016,
13_20,32,82.62557081,2016,
13_21,71,87.53175158,2016,
13_22,40,92.26853092,2016,
13_23,64,97.5728617,2016,
13_24,90,102.7989997,2016,
13_25,103,107.516464,2016,
13_26,64,112.255668,2016,
13_27,23,117.4562887,2016,
13_28,7,121.6972237,2016,
13_29,0,127.5,2016,
13_30,6,132.208001,2016,
13_31,4,138.7441784,2016,
13_32,2,141.6122966,2016,
13_33,0,147.5,2016,
14_16,6,53.43460977,2017,
14_17,20,57.71706758,2017,
14_18,33,62.9768865,2017,
14_19,91,67.90911809,2017,
14_20,161,72.5053905,2017,
14_21,139,77.28347923,2017,
14_22,72,82.3114668,2017,
14_23,46,87.24856533,2017,
14_24,19,92.37223036,2017,
14_25,7,97.69491312,2017,
14_26,5,103.3657943,2017,
14_27,0,107.5,2017,
14_28,1,110.6438824,2017,
14_29,0,117.5,2017,
14_30,0,122.5,2017,
14_31,0,127.5,2017,
14_32,0,132.5,2017,
14_33,0,137.5,2017,
14_34,0,142.5,2017,
14_35,0,147.5,2017,
