system:index,Count,DOY,Year,.geo
8_6,1,202.8147006,2012,
8_7,0,205.5,2012,
8_8,0,208.5,2012,
8_9,0,211.5,2012,
8_10,0,214.5,2012,
8_11,0,217.5,2012,
8_12,1,220.9724954,2012,
9_0,1,183.9779806,2013,
9_1,1,188.6030439,2013,
9_2,2,190.8574322,2013,
9_3,2,193.3395854,2013,
9_4,2,196.2629866,2013,
9_5,3,199.554419,2013,
9_6,2,203.0758593,2013,
9_7,2,205.5411511,2013,
9_8,1,207.4017304,2013,
9_9,0,211.5,2013,
9_10,0,214.5,2013,
9_11,0,217.5,2013,
9_12,1,220.9724954,2013,
10_0,1,183.9779806,2014,
10_1,0,187.5,2014,
10_2,2,191.4485546,2014,
10_3,0,193.5,2014,
10_4,3,196.3199943,2014,
10_5,2.156862745,199.6500099,2014,
10_6,2,202.4387906,2014,
10_7,0.51372549,205.7388966,2014,
10_8,0,208.5,2014,
10_9,0,211.5,2014,
10_10,0,214.5,2014,
10_11,0,217.5,2014,
10_12,0,220.5,2014,
10_13,0.937254902,222.5598552,2014,
