system:index,Count,DOY,Year,.geo
9_15,202,137.2256188,2013,
9_16,93,142.2905914,2013,
9_17,73,147.4126712,2013,
10_0,1,60.5625,2014,
10_1,13,67.04807692,2014,
10_2,16,71.47265625,2014,
10_3,27,76.59814815,2014,
10_4,77,82.73019481,2014,
10_5,36,87.61770833,2014,
10_6,172,92.79069767,2014,
10_7,184,98.66317935,2014,
10_8,94,102.4357713,2014,
10_9,1163.717647,106.2365525,2014,
10_10,1401,113.3134368,2014,
10_11,640,117.5832812,2014,
10_12,453,122.1866722,2014,
10_13,613,127.7412928,2014,
10_14,169,132.7315828,2014,
10_15,302,137.6210265,2014,
10_16,83,142.9149096,2014,
10_17,78,146.4004808,2014,
