system:index,Count,DOY,Year,.geo
6_7,316,98.27689873,2010,
6_8,443.5921569,102.4502282,2010,
6_9,1369,107.5432615,2010,
6_10,5470.086275,113.7579724,2010,
6_11,3183,118.9623547,2010,
6_12,1095,122.1198973,2010,
6_13,2877.231373,126.1854763,2010,
6_14,1342,131.7121554,2010,
6_15,1374.047059,136.93077,2010,
6_16,589,142.6185484,2010,
6_17,413,147.9090194,2010,
7_0,7,68.4,2011,
7_1,1,71.9625,2011,
7_2,14,79.03660714,2011,
7_3,34,82.71286765,2011,
7_4,31,87.13185484,2011,
7_5,185,92.91128378,2011,
7_6,393,98.52865776,2011,
7_7,550,102.6043182,2011,
7_8,4417.905882,106.7770988,2011,
7_9,5675.776471,113.148648,2011,
7_10,2497.823529,117.3151416,2011,
7_11,1441,122.1969639,2011,
7_12,1258.933333,127.672153,2011,
7_13,610.0941176,132.9059398,2011,
7_14,581.2627451,138.0935852,2011,
7_15,199,142.7542085,2011,
7_16,211,146.3123815,2011,
8_0,11,68.4,2012,
8_1,5,72.5325,2012,
8_2,11,78.56931818,2012,
8_3,27,82.71157407,2012,
8_4,26,87.36346154,2012,
8_5,119,92.34558824,2012,
8_6,180,98.31708333,2012,
8_7,397,102.6137594,2012,
8_8,2669,107.3307793,2012,
8_9,9220.494118,113.7027545,2012,
8_10,2879.047059,118.2732085,2012,
8_11,1263,122.1744755,2012,
8_12,1648.545098,126.8024867,2012,
8_13,496,132.346875,2012,
8_14,550.1686275,137.4950142,2012,
8_15,161.0313725,142.6076654,2012,
8_16,141,147.1203014,2012,
9_0,1,62.7,2013,
9_1,13,68.4,2013,
9_2,3,74.1,2013,
9_3,21,79.09880952,2013,
9_4,8,82.76875,2013,
9_5,43,87.31162791,2013,
9_6,138,91.45126812,2013,
9_7,239,97.83608787,2013,
9_8,789,102.6589987,2013,
9_9,2924.905882,108.1671581,2013,
9_10,10883.05882,113.7230236,2013,
9_11,3243.545098,118.8686334,2013,
9_12,1382,122.5170043,2013,
9_13,2085.509804,126.4861356,2013,
9_14,1008,132.1772321,2013,
9_15,892,136.9512332,2013,
9_16,346,142.3709538,2013,
9_17,348,146.9838362,2013,
10_0,5,62.32,2014,
10_1,10,67.04625,2014,
10_2,12,71.80416667,2014,
10_3,17,78.47279412,2014,
10_4,58,82.62952586,2014,
10_5,39,87.61923077,2014,
10_6,213,92.56255869,2014,
10_7,257,98.42572957,2014,
10_8,405.5607843,102.5814741,2014,
10_9,2393.262745,107.3486006,2014,
10_10,11292.71765,113.8057133,2014,
10_11,3138,118.5215065,2014,
10_12,1519.513725,122.1715609,2014,
10_13,2087,126.7117693,2014,
10_14,661,132.3708585,2014,
10_15,862,137.3887906,2014,
10_16,255.0784314,142.7206674,2014,
10_17,215,146.9760465,2014,
